"File","Line","Kind","Name","Value","Text"
"1.6\Source\WRace\bondageclothes束具的编程\comp\磁力镣铐CompProperties_MagneticShackles.cs","286","ScribeDefault","lastManualUseTick","-999999","Scribe_Values.Look(ref lastManualUseTick, ""lastManualUseTick"", -999999);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\磁力镣铐CompProperties_MagneticShackles.cs","286","NumericLiteral","","-999999","Scribe_Values.Look(ref lastManualUseTick, ""lastManualUseTick"", -999999);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\磁力镣铐CompProperties_MagneticShackles.cs","287","ScribeDefault","isActive","false","Scribe_Values.Look(ref isActive, ""isActive"", false);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","17","FieldOrLocalAssignment","hediffDefs","new List<HediffDef>()","public List<HediffDef> hediffDefs = new List<HediffDef>();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","19","FieldOrLocalAssignment","powerhediffDefs","new List<HediffDef>()","public List<HediffDef> powerhediffDefs = new List<HediffDef>();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","21","FieldOrLocalAssignment","nonMooGirlPowerHediffDefs","new List<HediffDef>()","public List<HediffDef> nonMooGirlPowerHediffDefs = new List<HediffDef>();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","23","FieldOrLocalAssignment","ticks","60","public int ticks = 60;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","23","NumericLiteral","","60","public int ticks = 60;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","25","FieldOrLocalAssignment","rand","50","public int rand = 50;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","25","NumericLiteral","","50","public int rand = 50;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","27","FieldOrLocalAssignment","powerShockChance","30","public int powerShockChance = 30;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","27","NumericLiteral","","30","public int powerShockChance = 30;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","30","FieldOrLocalAssignment","useCooldownTicks","480","public int useCooldownTicks = 480;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","30","NumericLiteral","","480","public int useCooldownTicks = 480;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","33","FieldOrLocalAssignment","powerLabel","""Power Shock""","public string powerLabel = ""Power Shock"";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","34","FieldOrLocalAssignment","powerDesc","""""","public string powerDesc = """";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","35","FieldOrLocalAssignment","powerIconPath","""UI/Commands/DesirePower""","public string powerIconPath = ""UI/Commands/DesirePower"";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","38","FieldOrLocalAssignment","commonLabel","""Common Shock""","public string commonLabel = ""Common Shock"";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","39","FieldOrLocalAssignment","commonDesc","""""","public string commonDesc = """";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","40","FieldOrLocalAssignment","commonIconPath","""UI/Commands/DesirePower""","public string commonIconPath = ""UI/Commands/DesirePower"";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","43","FieldOrLocalAssignment","playerColonistOnly","true","public bool playerColonistOnly = true;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","50","FieldOrLocalAssignment","ticks","0","private int ticks = 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","50","NumericLiteral","","0","private int ticks = 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","52","FieldOrLocalAssignment","lastManualUseTick","-99999","private int lastManualUseTick = -99999;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","52","NumericLiteral","","-99999","private int lastManualUseTick = -99999;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","55","FieldOrLocalAssignment","Props","> (CompProperties_ShockCollar)props","public CompProperties_ShockCollar Props => (CompProperties_ShockCollar)props;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","98","NumericLiteral","","0","if (ticks <= 0)"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","104","FieldOrLocalAssignment","wearer","GetWearer()","Pawn wearer = GetWearer();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","121","NumericLiteral","","100f","if (Rand.Chance(Props.rand / 100f))"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","124","NumericLiteral","","100f","if (Rand.Chance(Props.powerShockChance / 100f))"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","143","FieldOrLocalAssignment","hediffSet","pawn.health.hediffSet","var hediffSet = pawn.health.hediffSet;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","163","ScribeDefault","ticks","0","Scribe_Values.Look(ref ticks, ""ticks"", 0);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","163","NumericLiteral","","0","Scribe_Values.Look(ref ticks, ""ticks"", 0);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","164","ScribeDefault","lastManualUseTick","-99999","Scribe_Values.Look(ref lastManualUseTick, ""lastManualUseTick"", -99999);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","164","NumericLiteral","","-99999","Scribe_Values.Look(ref lastManualUseTick, ""lastManualUseTick"", -99999);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","174","FieldOrLocalAssignment","wearer","GetWearer()","Pawn wearer = GetWearer();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","190","FieldOrLocalAssignment","currentTick","Find.TickManager.TicksGame","int currentTick = Find.TickManager.TicksGame;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","191","FieldOrLocalAssignment","cdLeft","Mathf.Max(0, (lastManualUseTick + Props.useCooldownTicks) - currentTick)","int cdLeft = Mathf.Max(0, (lastManualUseTick + Props.useCooldownTicks) - currentTick);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","191","NumericLiteral","","0","int cdLeft = Mathf.Max(0, (lastManualUseTick + Props.useCooldownTicks) - currentTick);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","192","FieldOrLocalAssignment","canUse","cdLeft <= 0","bool canUse = cdLeft <= 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","192","NumericLiteral","","0","bool canUse = cdLeft <= 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","193","FieldOrLocalAssignment","cooldownPercent","canUse ? 1f : Mathf.Clamp01(1f - (float)cdLeft / Props.useCooldownTicks)","float cooldownPercent = canUse ? 1f : Mathf.Clamp01(1f - (float)cdLeft / Props.useCooldownTicks);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","193","NumericLiteral","","1f","float cooldownPercent = canUse ? 1f : Mathf.Clamp01(1f - (float)cdLeft / Props.useCooldownTicks);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","193","NumericLiteral","","1f","float cooldownPercent = canUse ? 1f : Mathf.Clamp01(1f - (float)cdLeft / Props.useCooldownTicks);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","198","TranslateKey","","MooGirl.ShockCollar.Power.CooldownTicksLeft",": ((string)""MooGirl.ShockCollar.Power.CooldownTicksLeft"".Translate(cdLeft));"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","202","TranslateKey","","MooGirl.ShockCollar.Common.CooldownTicksLeft",": ((string)""MooGirl.ShockCollar.Common.CooldownTicksLeft"".Translate(cdLeft));"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","247","FieldOrLocalAssignment","currentWearer","GetWearer()","Pawn currentWearer = GetWearer();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\电击项圈CompProperties_ShockCollar.cs","261","NumericLiteral","","0","if (pawn != null && !MountedPawnUtility.IsMooGirl(pawn) && Props.nonMooGirlPowerHediffDefs != null && Props.nonMooGirlPowerHediffDefs.Count > 0)"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","18","FieldOrLocalAssignment","useCooldownTicks","480","public int useCooldownTicks = 480;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","18","NumericLiteral","","480","public int useCooldownTicks = 480;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","21","FieldOrLocalAssignment","activateLabel","""主动洗脑""","public string activateLabel = ""主动洗脑"";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","22","FieldOrLocalAssignment","activateDesc","""""","public string activateDesc = """";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","23","FieldOrLocalAssignment","activateIconPath","""UI/Commands/DesirePower""","public string activateIconPath = ""UI/Commands/DesirePower"";"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","26","FieldOrLocalAssignment","ticksToChange","new IntRange(20000, 60000)","public IntRange ticksToChange = new IntRange(20000, 60000);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","26","NumericLiteral","","20000","public IntRange ticksToChange = new IntRange(20000, 60000);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","26","NumericLiteral","","60000","public IntRange ticksToChange = new IntRange(20000, 60000);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","32","FieldOrLocalAssignment","convertList","new List<HediffConvertEntry>()","public List<HediffConvertEntry> convertList = new List<HediffConvertEntry>();"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","50","FieldOrLocalAssignment","nonBlockedTicks","0","private int nonBlockedTicks = 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","50","NumericLiteral","","0","private int nonBlockedTicks = 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","56","FieldOrLocalAssignment","lastManualUseTick","-999999","private int lastManualUseTick = -999999;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","56","NumericLiteral","","-999999","private int lastManualUseTick = -999999;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","59","FieldOrLocalAssignment","Wearer","> parent.ParentHolder is Pawn_ApparelTracker tracker ? tracker.pawn : null","public Pawn Wearer => parent.ParentHolder is Pawn_ApparelTracker tracker ? tracker.pawn : null;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","62","FieldOrLocalAssignment","Props","> (CompProperties_BrainwashHelmet)props","public CompProperties_BrainwashHelmet Props => (CompProperties_BrainwashHelmet)props;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","77","FieldOrLocalAssignment","pawn","Wearer","Pawn pawn = Wearer;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","83","NumericLiteral","","0","nonBlockedTicks = 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","87","NumericLiteral","","0","if (currentTicksToChange > 0)"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","92","NumericLiteral","","0","nonBlockedTicks = 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","112","FieldOrLocalAssignment","currentTick","Find.TickManager.TicksGame","int currentTick = Find.TickManager.TicksGame;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","113","FieldOrLocalAssignment","cdLeft","(lastManualUseTick + Props.useCooldownTicks) - currentTick","int cdLeft = (lastManualUseTick + Props.useCooldownTicks) - currentTick;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","114","FieldOrLocalAssignment","canUse","cdLeft <= 0","bool canUse = cdLeft <= 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","114","NumericLiteral","","0","bool canUse = cdLeft <= 0;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","117","FieldOrLocalAssignment","cooldownPercent","Mathf.InverseLerp(Props.useCooldownTicks, 0f, cdLeft)","float cooldownPercent = Mathf.InverseLerp(Props.useCooldownTicks, 0f, cdLeft);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","117","NumericLiteral","","0f","float cooldownPercent = Mathf.InverseLerp(Props.useCooldownTicks, 0f, cdLeft);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","134","TranslateKey","","MooGirl.BrainwashHelmet_ManualTrigger_Message","Messages.Message(""MooGirl.BrainwashHelmet_ManualTrigger_Message"".Translate(slave.Wearer.LabelShortCap), MessageTypeDefOf.PositiveEvent);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","134","MessageOrLog","","","Messages.Message(""MooGirl.BrainwashHelmet_ManualTrigger_Message"".Translate(slave.Wearer.LabelShortCap), MessageTypeDefOf.PositiveEvent);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","152","MessageOrLog","","","Messages.Message(""已将"" + Wearer.LabelShortCap + ""的文化转换为殖民地主流文化。"", Wearer, MessageTypeDefOf.PositiveEvent);"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","181","FieldOrLocalAssignment","convertList","Props.convertList","var convertList = Props.convertList;"
"1.6\Source\WRace\bondageclothes束具的编程\comp\脑控头盔组件的属性类CompProperties_BrainwashHelmet.cs","182","FieldOrLocalAssignment","converted","false","bool converted = false;"
